"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
9.215425695E1,3.072119951E-1,-2.482692957E0,-4.824932098E0
9.215927939E1,9.619039893E-1,-2.289391041E0,-4.562615871E0
9.216430179E1,7.635800242E-1,-2.357758999E0,-4.651858807E0
9.216932408E1,1.395400047E0,-2.093346119E0,-4.430981159E0
9.217434641E1,1.133244038E0,-2.196572065E0,-4.490279198E0
9.217936873E1,1.325883031E0,-2.040229082E0,-4.304389000E0
9.218439104E1,1.228543043E0,-2.013925076E0,-4.476520061E0
9.218941340E1,1.082941055E0,-2.096515894E0,-3.724082947E0
9.219443574E1,1.018182993E0,-1.988114953E0,-4.088571072E0
9.219945803E1,7.780830264E-1,-2.125489950E0,-2.866450071E0
9.220448035E1,8.179249763E-1,-1.948510051E0,-3.472587109E0
9.220950279E1,5.590260029E-1,-2.159068108E0,-1.840571046E0
9.221452519E1,5.478370190E-1,-1.816717982E0,-2.477915049E0
9.221954748E1,2.483160049E-1,-2.134726048E0,-7.016130090E-1
9.222456980E1,4.082820117E-1,-1.824602008E0,-1.355023026E0
9.222959211E1,-8.416499943E-2,-1.911795974E0,3.138799965E-2
9.223461442E1,7.197699696E-2,-1.653609037E0,-3.925380111E-1
9.223963674E1,-3.852099925E-2,-1.654917955E0,2.802000046E-1
9.224465908E1,-7.989600301E-2,-1.492241025E0,8.497700095E-2
9.224968138E1,4.018310010E-1,-1.296195030E0,6.288800240E-1
9.225470370E1,7.960599661E-2,-1.192741990E0,3.383629918E-1
9.225972600E1,7.973200083E-1,-9.558010101E-1,8.948559761E-1
9.226474831E1,5.239059925E-1,-9.020709991E-1,7.135139704E-1
9.226977075E1,9.437170029E-1,-6.633279920E-1,1.013192058E0
9.227479316E1,6.886420250E-1,-6.022030115E-1,8.804479837E-1
9.227981545E1,8.461009860E-1,-5.115540028E-1,1.742584944E0
9.228483777E1,6.977080107E-1,-3.939900100E-1,1.261841059E0
9.228986006E1,6.160119772E-1,-6.812329888E-1,2.844141960E0
9.229488237E1,5.858569741E-1,-3.578929901E-1,2.248413086E0
9.229990470E1,1.815699972E-2,-5.695120096E-1,3.870532990E0
9.230492704E1,2.340510041E-1,-4.007320106E-1,3.331692934E0
9.230994948E1,-8.653400093E-2,-5.050240159E-1,4.699395180E0
9.231497189E1,-1.355610043E-1,-3.109549880E-1,4.323376179E0
9.231999419E1,-4.413300008E-2,-2.807630002E-1,5.111451149E0
9.232501652E1,-6.161899865E-2,-2.212900072E-1,4.959743977E0
9.233003881E1,-2.337760031E-1,5.502900109E-2,5.352826118E0
9.233506112E1,-7.521899790E-2,3.405300155E-2,5.244812012E0
9.234008347E1,-9.019999998E-4,1.345749944E-1,5.941222191E0
9.234510581E1,-1.946350038E-1,2.907449901E-1,5.541175842E0
9.235012808E1,6.346899867E-1,-3.391399980E-1,7.327745914E0
9.235515036E1,2.196789980E-1,1.722249985E-1,6.574513912E0
9.236017272E1,7.145869732E-1,-9.501749873E-1,8.918931961E0
9.236519506E1,7.132790089E-1,-4.327099919E-1,8.170742035E0
9.237021750E1,1.750790030E-1,-1.777312994E0,1.015638447E1
9.237523990E1,2.524769902E-1,-1.010522962E0,9.566867828E0
9.238026220E1,-4.433979988E-1,-2.369826078E0,1.112558365E1
9.238528452E1,-1.225949973E-1,-1.938153982E0,1.072172165E1
9.239030684E1,-1.168838978E0,-2.359817028E0,1.099465847E1
9.239532915E1,-8.770509958E-1,-2.148895025E0,1.127227116E1
9.240035146E1,-1.150225997E0,-2.072928905E0,9.400097847E0
9.240537377E1,-1.163259029E0,-2.173038006E0,1.028763199E1
9.241039612E1,-7.174729705E-1,-1.461720943E0,7.163230896E0
9.241541846E1,-8.562099934E-1,-1.772423029E0,8.341620445E0
9.242044077E1,-8.241000026E-2,-9.778590202E-1,5.090604782E0
9.242546308E1,-4.283519983E-1,-1.184422016E0,6.053784847E0
9.243048552E1,2.087409943E-1,-6.931890249E-1,3.301750898E0
9.243550792E1,1.026189998E-1,-8.596479893E-1,4.169215202E0
9.244053021E1,1.448629946E-1,-5.298579931E-1,2.166987896E0
9.244555253E1,1.313640028E-1,-6.334149837E-1,2.633527994E0
9.245057484E1,-7.102800161E-2,-4.717920125E-1,1.518535018E0
9.245559715E1,6.774699688E-2,-5.022959709E-1,1.744992971E0
9.246061951E1,-3.040330112E-1,-5.154809952E-1,1.514915943E0
9.246564185E1,-2.185039967E-1,-3.914139867E-1,1.553807020E0
9.247066416E1,-4.851019979E-1,-4.083819985E-1,1.249716997E0
9.247568647E1,-3.335399926E-1,-4.519410133E-1,1.391563058E0
9.248070878E1,-5.936220288E-1,-2.289119959E-1,7.961829901E-1
9.248573109E1,-4.938119948E-1,-2.777220011E-1,1.044906974E0
9.249075355E1,-5.970849991E-1,-2.307000104E-3,3.598549962E-1
9.249577595E1,-5.186830163E-1,-9.082099795E-2,5.686069727E-1
9.250079826E1,-2.982249856E-1,1.666390002E-1,-2.686719894E-1
9.250582059E1,-3.729810119E-1,4.327299818E-2,7.459700108E-2
9.251084294E1,9.079999872E-4,3.770700097E-1,-8.912019730E-1
9.251586528E1,-9.681899846E-2,1.975110024E-1,-5.605019927E-1
9.252088759E1,6.190599874E-2,4.954040051E-1,-1.629153013E0
9.252590990E1,8.760300279E-2,3.398019969E-1,-1.297443986E0
9.253093221E1,2.811990082E-1,5.801309943E-1,-2.461198092E0
9.253595452E1,9.173499793E-2,3.980709910E-1,-2.030205011E0
9.254097696E1,4.112870097E-1,6.534069777E-1,-3.234601021E0
9.254599936E1,3.397920132E-1,4.310190082E-1,-2.937926054E0
9.255102165E1,2.212529927E-1,6.894009709E-1,-3.869471073E0
9.255604398E1,2.716709971E-1,4.930579960E-1,-3.537271023E0
9.256106631E1,8.807899803E-2,6.669470072E-1,-4.419623852E0
9.256608862E1,1.292169988E-1,4.282659888E-1,-4.146918774E0
9.257111097E1,2.510429919E-1,5.264199972E-1,-4.794478893E0
9.257613331E1,1.277000010E-1,3.876950145E-1,-4.684853077E0
9.258115561E1,1.651120037E-1,3.098990023E-1,-4.760346889E0
9.258617792E1,2.287800014E-1,2.185149938E-1,-4.806314945E0
9.259120037E1,-8.651100099E-2,8.173300326E-2,-4.669855118E0
9.259622277E1,7.771299779E-2,1.734099910E-2,-4.685435772E0
9.260124493E1,-2.421520054E-1,-7.872000337E-3,-4.674860001E0
9.260626716E1,-5.911200121E-2,-1.318719983E-1,-4.662106037E0
9.261128962E1,-3.399400115E-1,-1.578190029E-1,-4.733946800E0
9.261631201E1,-1.593780071E-1,-2.380180061E-1,-4.704805851E0
9.262133430E1,-2.233130038E-1,-2.701919973E-1,-4.570784092E0
9.262635663E1,-1.944939941E-1,-2.962599993E-1,-4.667538166E0
9.263137898E1,4.104800150E-2,-2.202550024E-1,-4.604814053E0
9.263640132E1,-4.460699856E-2,-3.709990084E-1,-4.551217079E0
9.264142362E1,4.007219970E-1,-2.287710011E-1,-4.957016945E0
9.264644593E1,2.666310072E-1,-4.499019980E-1,-4.691648006E0
9.265146824E1,9.788640141E-1,-2.014189959E-1,-5.141434193E0
9.265649055E1,5.297520161E-1,-4.760070145E-1,-5.126070023E0
9.266151298E1,1.179185033E0,-1.459880024E-1,-5.212697983E0
9.266653539E1,8.944230080E-1,-4.481270015E-1,-5.127464771E0
9.267155768E1,6.721559763E-1,-2.236000001E-1,-5.376533985E0
9.267658000E1,7.190350294E-1,-4.932200015E-1,-5.244300842E0
9.268160230E1,3.428300098E-2,-4.374339879E-1,-5.372863770E0
9.268662461E1,1.391389966E-1,-5.878689885E-1,-5.376237869E0
9.269164696E1,-7.496900111E-2,-9.084330201E-1,-4.571815014E0
9.269666930E1,-1.027960032E-1,-8.693069816E-1,-4.980992794E0
9.270169161E1,-2.956120074E-1,-1.241449952E0,-3.520550966E0
9.270671392E1,-1.485770047E-1,-1.101472020E0,-4.068431854E0
9.271173636E1,-5.260019898E-1,-1.373868942E0,-2.701239109E0
9.271675877E1,-4.230720103E-1,-1.222545981E0,-3.126086950E0
9.272178106E1,-4.696129858E-1,-1.380588055E0,-2.063898087E0
9.272680338E1,-4.262500107E-1,-1.269435048E0,-2.386320114E0
9.273182569E1,-5.669779778E-1,-1.332412958E0,-1.705322027E0
9.273684800E1,-5.501940250E-1,-1.186817050E0,-1.915529966E0
9.274187033E1,-4.720100015E-2,-1.509395957E0,-7.210429907E-1
9.274689266E1,-4.059999883E-1,-1.250483990E0,-1.292181969E0
9.275191497E1,2.251629978E-1,-1.465877056E0,3.430249989E-1
9.275693728E1,3.054499999E-2,-1.333773971E0,-1.655980051E-1
9.276195972E1,1.479520053E-1,-1.357480049E0,7.418829799E-1
9.276698212E1,3.650899976E-2,-1.215849042E0,5.603920221E-1
9.277200441E1,1.383890063E-1,-1.116513968E0,1.042099953E0
9.277702674E1,-9.565000422E-3,-1.067474961E0,8.766149879E-1
9.278204904E1,3.626169860E-1,-9.288709760E-1,1.297765017E0
9.278707135E1,1.102650017E-1,-8.501570225E-1,1.127871990E0
9.279209366E1,5.767109990E-1,-7.562479973E-1,1.895740032E0
9.279711597E1,3.894059956E-1,-6.585670114E-1,1.490465045E0
9.280213831E1,5.949270129E-1,-6.982039809E-1,2.794645071E0
9.280716065E1,5.130040050E-1,-5.259609818E-1,2.370125055E0
9.281218295E1,3.871420026E-1,-5.702369809E-1,3.498461008E0
9.281720527E1,5.127270222E-1,-4.924849868E-1,3.164907932E0
9.282222758E1,1.214879975E-1,-2.540470064E-1,3.898772955E0
9.282724989E1,2.076680064E-1,-2.928189933E-1,3.723957062E0
9.283227233E1,3.940109909E-1,-1.338000000E-1,4.014616013E0
9.283729473E1,1.871829927E-1,-8.118099719E-2,3.967257977E0
9.284231702E1,9.340720177E-1,-3.763699904E-2,4.017722130E0
9.284733935E1,6.591560245E-1,-2.052200027E-2,4.013241768E0
9.285236170E1,1.165521026E0,-6.646800041E-2,3.919410944E0
9.285738404E1,9.906659722E-1,-3.550399840E-2,4.090482235E0
9.286240635E1,1.147804022E0,-6.700000085E-5,3.018637896E0
9.286742866E1,1.005558968E0,-9.936000220E-3,3.510894060E0
9.287245097E1,1.234439969E0,-4.472799972E-2,2.510087967E0
9.287747328E1,1.025452018E0,1.978299953E-2,2.659306049E0
9.288249572E1,7.395250201E-1,-1.352399960E-2,2.260173082E0
9.288751812E1,9.553719759E-1,5.504599959E-2,2.332082033E0
9.289254040E1,1.752869934E-1,-4.766219854E-1,3.621324062E0
9.289756272E1,4.707419872E-1,-9.087800235E-2,2.785279036E0
9.290258504E1,-5.688520074E-1,-8.371340036E-1,5.187878132E0
9.290760735E1,-4.911800101E-2,-4.276410043E-1,4.312957764E0
9.291262970E1,-1.055104971E0,-1.296288013E0,6.517979145E0
9.291765204E1,-6.879109740E-1,-7.713869810E-1,5.909109116E0
9.292267435E1,-1.340728998E0,-1.589838982E0,7.854500771E0
9.292769666E1,-9.651240110E-1,-1.218176007E0,7.208008766E0
9.293271897E1,-1.312877059E0,-1.484843969E0,8.346676826E0
9.293774128E1,-1.044911027E0,-1.315534949E0,8.282486916E0
9.294276359E1,-1.200778961E0,-1.246770024E0,7.664344788E0
9.294778590E1,-1.079280019E0,-1.288499951E0,8.087927818E0
9.295280834E1,-5.578569770E-1,-8.452029824E-1,6.148686886E0
9.295783074E1,-8.049299717E-1,-1.024858952E0,7.012374878E0
9.296285303E1,3.219240010E-1,-4.657469988E-1,4.363337040E0
9.296787536E1,-5.503499880E-2,-6.717500091E-1,5.211606026E0
9.297289771E1,1.118985057E0,-9.098199755E-2,2.837209940E0
9.297792005E1,6.636760235E-1,-3.193640113E-1,3.567806959E0
9.298294234E1,1.298722982E0,1.952389926E-1,1.763625026E0
9.298796465E1,1.147959948E0,-2.124899998E-2,2.238853931E0
9.299298696E1,1.182535052E0,4.276530147E-1,1.027678967E0
9.299800927E1,1.082901001E0,2.266750038E-1,1.379279971E0
9.300303171E1,1.067258000E0,5.842099786E-1,1.903350055E-1
9.300805412E1,9.706349969E-1,4.193330109E-1,6.220890284E-1
9.301307641E1,1.102933049E0,6.870179772E-1,-3.821389973E-1
9.301809873E1,9.612110257E-1,5.213829875E-1,-1.162860021E-1
9.302312105E1,8.835780025E-1,6.617670059E-1,-4.130890071E-1
9.302814336E1,9.294829965E-1,5.547980070E-1,-4.327239990E-1
9.303316571E1,3.745130002E-1,5.817430019E-1,-5.017430186E-1
9.303818805E1,6.048370004E-1,5.408930182E-1,-4.727959931E-1
9.304321035E1,-1.068940014E-1,6.196510196E-1,-6.646900177E-1
9.304823267E1,1.797430068E-1,4.117990136E-1,-5.371299982E-1
9.305325497E1,-3.181099892E-1,6.938840151E-1,-1.321100950E0
9.305827728E1,-1.404580027E-1,4.976629913E-1,-9.397479892E-1
9.306329972E1,-4.463649988E-1,6.994040012E-1,-2.262881994E0
9.306832213E1,-2.838859856E-1,4.563699961E-1,-1.801851988E0
9.307334442E1,-3.679170012E-1,6.690229774E-1,-3.124234915E0
9.307836674E1,-2.899419963E-1,4.011020064E-1,-2.663645029E0
9.308338903E1,-3.161300123E-1,6.226819754E-1,-3.956530094E0
9.308841135E1,-2.086659968E-1,3.086090088E-1,-3.522819042E0
9.309343370E1,-3.249000013E-1,4.840129912E-1,-4.635332108E0
9.309845604E1,-2.303459942E-1,1.556160003E-1,-4.291001797E0
9.310347833E1,-3.355709910E-1,3.812159896E-1,-5.367269993E0
9.310850065E1,-2.620230019E-1,-2.223899961E-2,-4.905769825E0
9.311352295E1,-4.973199964E-2,-2.477799915E-2,-5.850169182E0
9.311854526E1,-1.684889942E-1,-3.458929956E-1,-5.593564987E0
9.312356771E1,2.614670098E-1,-5.184670091E-1,-5.873109818E0
9.312859012E1,3.925200179E-2,-7.408679724E-1,-5.726465225E0
9.313361242E1,3.430509865E-1,-1.000808001E0,-5.931985855E0
9.313863475E1,1.817799956E-1,-1.193745971E0,-5.782374859E0
9.314365707E1,-6.203399971E-2,-1.296715975E0,-5.859973907E0
9.314867938E1,1.165969968E-1,-1.544770002E0,-5.771427155E0
9.315370173E1,-2.245340049E-1,-1.719658971E0,-5.708872795E0
9.315872407E1,-1.383620054E-1,-1.838901043E0,-5.701562881E0
9.316374635E1,-4.136289954E-1,-2.022331953E0,-5.313152790E0
9.316876867E1,-1.895399988E-1,-2.108971119E0,-5.436076164E0
9.317379097E1,-4.790180027E-1,-2.304377079E0,-5.041523933E0
9.317881328E1,-2.608380020E-1,-2.343765020E0,-5.060614109E0
9.318383572E1,-5.923640132E-1,-2.282490015E0,-4.908651829E0
9.318885812E1,-3.210450113E-1,-2.350552082E0,-4.928265095E0
9.319388041E1,-5.804539919E-1,-2.245796919E0,-5.081194878E0
9.319890274E1,-3.941360116E-1,-2.396177053E0,-4.919836044E0
9.320392508E1,-1.434890032E-1,-2.191003084E0,-5.032401085E0
9.320894742E1,-2.029149979E-1,-2.296741962E0,-5.049746037E0
9.321396973E1,3.953320086E-1,-2.334449053E0,-4.680513859E0
9.321899204E1,1.714639962E-1,-2.316968918E0,-4.840248108E0
9.322401436E1,3.798170090E-1,-2.391619921E0,-4.211128235E0
9.322903667E1,3.423720002E-1,-2.325021029E0,-4.506977081E0
9.323405898E1,3.322829902E-1,-2.470607996E0,-3.596007109E0
9.323908129E1,3.277870119E-1,-2.288486004E0,-3.926805973E0
9.324410373E1,1.428799927E-1,-2.554717064E0,-2.617507935E0
9.324912614E1,2.081619948E-1,-2.226258993E0,-3.340899944E0
9.325414843E1,-2.906800061E-2,-2.660712004E0,-1.478472948E0
9.325917076E1,1.221079975E-1,-2.261136055E0,-2.120325089E0
9.326419306E1,-2.960309982E-1,-2.414177895E0,-8.608379960E-1
9.326921537E1,-7.626800239E-2,-2.180186033E0,-1.288980007E0
9.327423772E1,-3.669480085E-1,-2.025851965E0,-5.857030153E-1
9.327926006E1,-3.105489910E-1,-1.826066971E0,-8.603349924E-1
9.328428236E1,-1.449649930E-1,-1.669646978E0,-1.227430031E-1
9.328930467E1,-2.219139934E-1,-1.500095963E0,-4.936369956E-1
9.329432711E1,2.519089878E-1,-1.424036980E0,5.314520001E-1
9.329934952E1,4.704599828E-2,-1.247226000E0,1.348579973E-1
9.330437182E1,1.219030023E-1,-1.046129942E0,9.495509863E-1
9.330939414E1,2.064280063E-1,-9.440069795E-1,7.186220288E-1
9.331441645E1,-1.933570057E-1,-7.641450167E-1,1.300117016E0
9.331943876E1,-8.068999648E-2,-6.184340119E-1,1.069501996E0
9.332446111E1,-3.520900011E-1,-6.857039928E-1,2.134902954E0
9.332948345E1,-2.854779959E-1,-4.589590132E-1,1.577113986E0
9.333450575E1,-5.631150007E-1,-6.286540031E-1,3.214831114E0
9.333952807E1,-4.549570084E-1,-3.806770146E-1,2.673779011E0
9.334455038E1,-4.904690087E-1,-5.702419877E-1,3.904355049E0
9.334957269E1,-5.077909827E-1,-3.883999884E-1,3.605330944E0
9.335459500E1,-2.479770035E-1,-3.690980077E-1,3.898801088E0
9.335961730E1,-3.529280126E-1,-2.910540104E-1,3.958409071E0
9.336463973E1,-2.849870026E-1,-9.590300173E-2,3.696496964E0
9.336966214E1,-2.674939930E-1,-1.394760013E-1,3.806879997E0
9.337468442E1,1.449339986E-1,5.775099993E-2,3.579289913E0
9.337970675E1,-1.832990050E-1,1.173570007E-1,3.564220905E0
9.338472905E1,4.043450058E-1,1.505999942E-3,4.117374897E0
9.338975136E1,2.042589933E-1,2.424879968E-1,3.770760059E0
9.339477372E1,5.740389824E-1,-4.402900040E-1,5.427338123E0
9.339979605E1,3.935050070E-1,3.760899976E-2,4.691473961E0
9.340481837E1,1.573079973E-1,-7.572789788E-1,7.157307148E0
9.340984069E1,3.297680020E-1,-2.872659862E-1,6.259167194E0
9.341486315E1,-5.929329991E-1,-1.276841998E0,9.072308540E0
9.341988555E1,-2.821159959E-1,-6.651800275E-1,8.113446236E0
9.342490785E1,-1.142742038E0,-1.503841043E0,1.083572292E1
9.342993017E1,-7.882919908E-1,-1.154579997E0,1.004123497E1
9.343495248E1,-1.461825013E0,-1.402565002E0,1.139846897E1
9.343997479E1,-1.272560954E0,-1.279706001E0,1.131390572E1
9.344499715E1,-1.293387055E0,-9.204829931E-1,1.034819317E1
9.345001949E1,-1.359033942E0,-1.145709991E0,1.111012745E1
9.345504179E1,-7.107520103E-1,-2.804029882E-1,8.053728104E0
9.346006410E1,-9.915909767E-1,-6.524400115E-1,9.244255066E0
9.346508640E1,8.456099778E-2,2.136539966E-1,5.730166912E0
9.347010871E1,-3.420079947E-1,-1.580190063E-1,6.877756119E0
9.347513102E1,3.351199925E-1,5.329049826E-1,3.954965115E0
9.348015333E1,1.552740037E-1,1.964090019E-1,4.697977066E0
9.348517577E1,4.159170091E-1,7.106130123E-1,2.338588953E0
9.349019817E1,1.413419992E-1,4.607819915E-1,3.137224913E0
9.349522045E1,5.794889927E-1,7.619249821E-1,9.577950239E-1
9.350024278E1,3.240930140E-1,5.211070180E-1,1.566872001E0
9.350526512E1,6.032189727E-1,6.810830235E-1,1.859350055E-1
9.351028746E1,4.149599969E-1,6.058470011E-1,5.021970272E-1
9.351530976E1,4.832180142E-1,5.031319857E-1,-8.126000315E-2
9.352033207E1,4.201560020E-1,4.835630059E-1,-1.483799983E-2
9.352535438E1,1.697699912E-2,2.659179866E-1,1.207790002E-1
9.353037668E1,1.805869937E-1,3.607360125E-1,-2.631100081E-2
9.353539913E1,-4.024530053E-1,-3.714700043E-2,7.010260224E-1
9.354042153E1,-2.025330067E-1,1.573580056E-1,3.566470146E-1
9.354544383E1,-5.455639958E-1,-2.629759908E-1,1.155313969E0
9.355046615E1,-4.314759970E-1,-8.898399770E-2,9.777899981E-1
9.355548850E1,-6.846020222E-1,-3.272340000E-1,1.145638943E0
9.356051084E1,-4.923950136E-1,-2.803159952E-1,1.190654993E0
9.356553310E1,-6.996229887E-1,-1.891060024E-1,4.943780005E-1
9.357055538E1,-6.093869805E-1,-2.972199917E-1,9.299929738E-1
9.357557774E1,-4.907270074E-1,-6.842699647E-2,-4.749419987E-1
9.358060007E1,-5.441750288E-1,-1.857690066E-1,-1.192899980E-2
9.358562239E1,-2.303699963E-2,-2.879500017E-2,-1.459306955E0
9.359064470E1,-3.024989963E-1,-1.002769992E-1,-9.800189734E-1
9.359566702E1,-2.053000033E-3,1.591880023E-1,-2.270474911E0
9.360068933E1,1.761999913E-2,-7.608900219E-2,-1.859012008E0
9.360571177E1,-1.521900017E-2,2.744120061E-1,-3.240433931E0
9.361073417E1,-2.278199978E-2,-3.827000037E-3,-2.636375904E0
9.361575646E1,-2.564029992E-1,2.970800102E-1,-4.436186790E0
9.362077879E1,-2.117660046E-1,4.154700041E-2,-3.880110025E0
9.362580113E1,-2.417680025E-1,1.172629967E-1,-5.050769806E0
9.363082347E1,-3.170770109E-1,-8.066599816E-2,-4.800578117E0
9.363584576E1,4.007999785E-3,-1.207019985E-1,-5.322590828E0
9.364086808E1,-1.946430057E-1,-2.821179926E-1,-5.150508881E0
9.364589037E1,-5.832999945E-2,-3.483960032E-1,-5.397395134E0
9.365091268E1,-6.246799976E-2,-5.250229836E-1,-5.333230972E0
9.365593512E1,-3.156509995E-1,-6.093249917E-1,-5.440594196E0
9.366095752E1,-2.893710136E-1,-6.940860152E-1,-5.393577099E0
9.366597980E1,-4.529030025E-1,-7.259749770E-1,-5.420584202E0
9.367100212E1,-3.751240075E-1,-8.931480050E-1,-5.389758110E0
9.367602447E1,-5.813959837E-1,-1.005370021E0,-5.179288864E0
9.368104681E1,-4.334050119E-1,-1.033005953E0,-5.226399899E0
9.368606907E1,-6.599580050E-1,-1.160475969E0,-5.148256779E0
9.369109135E1,-5.648019910E-1,-1.204867959E0,-5.203267097E0
9.369611370E1,-6.217120290E-1,-1.219740033E0,-5.039217949E0
9.370113604E1,-4.594219923E-1,-1.313752055E0,-5.051143169E0
9.370615833E1,-7.319779992E-1,-1.264060974E0,-4.980638981E0
9.371118065E1,-5.864840150E-1,-1.310397029E0,-4.983880043E0
9.371620309E1,-5.101510286E-1,-1.432270050E0,-4.637598991E0
9.372122550E1,-5.409169793E-1,-1.397513032E0,-4.799342155E0
9.372624778E1,-1.641370058E-1,-1.531108975E0,-4.520072937E0
9.373127011E1,-3.015330136E-1,-1.469220996E0,-4.600255013E0
9.373629241E1,-1.252000034E-2,-1.620916963E0,-4.254909039E0
9.374131472E1,-9.815900028E-2,-1.521134973E0,-4.443062782E0
9.374633710E1,9.161000140E-3,-1.699692965E0,-3.885627031E0
9.375135944E1,-7.862599939E-2,-1.536524057E0,-4.155648232E0
9.375638174E1,-9.843000211E-3,-1.807768941E0,-3.130259037E0
9.376140406E1,-7.338000089E-2,-1.552595973E0,-3.581005096E0
9.376642639E1,-1.179160029E-1,-1.836786985E0,-2.207062960E0
9.377144870E1,-1.240030006E-1,-1.579807043E0,-2.751243114E0
9.377647101E1,-1.976979971E-1,-1.860674977E0,-1.186511040E0
9.378149332E1,-2.479989976E-1,-1.527840972E0,-1.731791019E0
9.378651576E1,-1.932410002E-1,-1.825963974E0,-2.638050020E-1
9.379153816E1,-1.927810013E-1,-1.533553958E0,-8.114219904E-1
9.379656046E1,-2.418310046E-1,-1.681234002E0,7.965649962E-1
9.380158278E1,-2.476390004E-1,-1.448974967E0,2.937650084E-1
9.380660509E1,-6.516999751E-2,-1.568838954E0,1.561990976E0
9.381162740E1,-2.200579941E-1,-1.347795010E0,1.120690942E0
9.381664975E1,1.723199934E-1,-1.198344946E0,2.051275015E0
9.382167209E1,1.546999998E-2,-1.166023016E0,1.877159953E0
9.382669438E1,3.180719912E-1,-8.044499755E-1,2.218264103E0
9.383171669E1,1.809870005E-1,-8.338959813E-1,2.114579916E0
9.383673900E1,4.878419936E-1,-4.223560095E-1,2.501379013E0
9.384176131E1,3.563449979E-1,-4.995180070E-1,2.344410896E0
9.384678373E1,3.924919963E-1,-3.559000045E-2,2.787708044E0
9.385180614E1,4.579460025E-1,-1.799400002E-1,2.690103054E0
9.385682843E1,3.909290135E-1,3.797189891E-1,2.664411068E0
9.386185075E1,2.953979969E-1,2.307720035E-1,2.782120943E0
9.386687306E1,5.532019734E-1,7.034729719E-1,2.389349937E0
9.387189537E1,4.729309976E-1,4.816940129E-1,2.523019075E0
9.387691773E1,8.270310163E-1,8.622009754E-1,1.990972042E0
9.388194007E1,5.527269840E-1,7.287390232E-1,2.233227015E0
9.388696240E1,1.016273975E0,9.366999865E-1,1.332165956E0
9.389198472E1,8.568549752E-1,7.897030115E-1,1.707190037E0
9.389700703E1,9.969769716E-1,9.003430009E-1,9.891809821E-1
9.390202934E1,7.836830020E-1,9.033210278E-1,1.044960976E0
9.390705178E1,1.036244035E0,5.129169822E-1,9.627289772E-1
9.391207418E1,8.408740163E-1,8.168309927E-1,8.365830183E-1
9.391709649E1,1.049921989E0,-1.941000074E-1,2.452347040E0
9.392211882E1,9.865149856E-1,3.078069985E-1,1.649585962E0
9.392714111E1,5.051509738E-1,-6.793379784E-1,4.121460915E0
9.393216342E1,7.847520113E-1,-1.082980037E-1,3.271378994E0
9.393718573E1,-1.200110018E-1,-1.295778990E0,6.225016117E0
9.394220804E1,3.029569983E-1,-6.296330094E-1,5.113108158E0
9.394723037E1,-5.201699734E-1,-1.486364961E0,7.991978168E0
9.395225271E1,-1.225769967E-1,-1.086740971E0,7.266739845E0
9.395727502E1,-6.413789988E-1,-1.305868983E0,8.493489265E0
9.396229733E1,-3.141979873E-1,-1.186053038E0,8.404514313E0
9.396731965E1,-6.956390142E-1,-7.272930145E-1,7.692228794E0
9.397234196E1,-4.008220136E-1,-9.237220287E-1,8.264805794E0
9.397736440E1,-4.684149921E-1,-3.462100029E-2,6.059379101E0
